,dim_1,dim_2,word,prediction,epoch
249,2.6782901,2.6758192,fun,positive,42
250,0.16543694,0.14100158,girl,positive,42
251,-0.5351618,-0.5815747,believe,positive,42
252,-0.9288343,-0.90346986,making,negative,42
253,-1.2447127,-1.2036501,woman,negative,42
254,1.4879006,1.4572304,shows,positive,42
255,0.20685124,0.14808832,having,positive,42
256,2.190518,2.215978,especially,positive,42
257,1.3819377,1.3611369,our,positive,42
258,-1.3958988,-1.3983867,trying,negative,42
259,0.5453947,0.5399351,although,positive,42
260,-0.5759472,-0.5388141,hard,positive,42
261,1.1253346,1.2187294,course,positive,42
262,-0.28579867,-0.27380174,put,positive,42
263,-0.7391908,-0.7649657,comes,positive,42
264,0.5707556,0.5548115,day,positive,42
265,0.5065771,0.5175577,everything,positive,42
266,2.2843328,2.2436805,dvd,positive,42
267,-0.64344454,-0.68544406,main,positive,42
268,-0.94438624,-0.98626024,maybe,negative,42
269,-0.43944478,-0.43026823,goes,positive,42
270,1.426153,1.4231933,worth,positive,42
271,2.0338655,2.0410562,different,positive,42
272,-1.085781,-1.0892307,looking,negative,42
273,-1.4188745,-1.3230101,wasnt,negative,42
274,0.70702684,0.70107853,once,positive,42
275,0.86291724,0.8123534,ending,positive,42
276,-2.7521143,-2.7588263,looks,negative,42
277,-0.11566277,-0.12500136,watched,positive,42
278,-0.19208361,-0.10580719,place,positive,42
279,-0.8470738,-0.7824795,sense,negative,42
280,0.052765157,0.038813986,set,positive,42
281,-1.6491557,-1.6649282,reason,negative,42
282,0.7572483,0.8225242,play,positive,42
283,-0.54900366,-0.5777495,2,positive,42
284,-0.90034854,-0.93184996,book,negative,42
285,-1.7046666,-1.6900437,someone,negative,42
286,-1.0325563,-0.9811642,screen,negative,42
287,-0.58691365,-0.575007,three,positive,42
288,2.77813,2.7861524,job,positive,42
289,0.5073754,0.47470763,plays,positive,42
290,-1.0918278,-1.0566804,effects,negative,42
291,-0.36788037,-0.36210543,during,positive,42
292,1.0797452,1.1031189,everyone,positive,42
293,1.3385422,1.3064798,takes,positive,42
294,1.6804469,1.6903158,true,positive,42
295,-1.9399345,-1.8780682,money,negative,42
296,0.47610652,0.48164046,american,positive,42
297,1.2821212,1.2561659,together,positive,42
298,-0.11197552,-0.14246392,said,positive,42
299,1.1729453,1.2152911,10,positive,42
300,-2.7719212,-2.7792146,instead,negative,42
301,-1.7891324,-1.8873332,actor,negative,42
302,-0.45957482,-0.49451536,seem,positive,42
303,0.907955,0.96322733,special,positive,42
304,-0.359852,-0.38659665,audience,positive,42
305,-0.034063723,-0.025483122,seeing,positive,42
306,2.7181501,2.7232528,beautiful,positive,42
307,0.81947434,0.8067107,later,positive,42
308,-1.5308197,-1.4764866,left,negative,42
309,0.8333431,0.7810785,himself,positive,42
310,0.6241359,0.563442,john,positive,42
311,0.03513201,0.007124523,version,positive,42
312,1.4502714,1.515819,war,positive,42
313,6.3295164,6.3922224,excellent,positive,42
314,-1.9215811,-1.8572029,idea,negative,42
315,0.12248655,0.20579132,night,positive,42
316,0.61153746,0.61910254,shot,positive,42
317,-0.64473075,-0.61077434,simply,positive,42
318,-0.023779532,-0.05426038,used,positive,42
319,-0.012829905,0.011344461,black,positive,42
320,0.15899202,0.113594905,fan,positive,42
321,-1.4496202,-1.4707872,completely,negative,42
322,1.1999055,1.1863465,nice,positive,42
323,0.29757708,0.31380752,house,positive,42
324,0.21504042,0.1852557,youre,positive,42
325,-0.20720208,-0.23366547,wife,positive,42
326,0.19474661,0.2033357,death,positive,42
327,-5.11211,-5.0934567,poor,negative,42
328,0.43026066,0.42310622,high,positive,42
329,0.5536712,0.56198597,kids,positive,42
330,-0.59444195,-0.5083832,else,positive,42
331,-0.43440422,-0.4464042,read,positive,42
332,0.75403154,0.7183149,help,positive,42
333,0.6420782,0.6898163,short,positive,42
334,0.7931463,0.7891008,along,positive,42
335,0.047201052,0.068298034,second,positive,42
336,1.6977905,1.7474593,enjoy,positive,42
337,-0.2768911,-0.24287744,try,positive,42
338,0.073425576,0.12537867,friends,positive,42
339,-0.508954,-0.47114146,use,positive,42
340,2.2262046,2.1956058,classic,positive,42
341,-0.078046195,-0.1409446,star,positive,42
342,-6.464905,-6.5255756,boring,negative,42
343,-0.1441782,-0.20937127,need,positive,42
344,0.22365598,0.19159175,mind,positive,42
345,-0.3490555,-0.2652604,less,positive,42
346,-0.6956328,-0.59944,given,positive,42
347,-0.40304855,-0.458569,home,positive,42
348,0.5875766,0.54277706,until,positive,42
349,-1.5469631,-1.5390294,either,negative,42
350,0.6368468,0.66389203,men,positive,42
351,0.6378985,0.68756676,year,positive,42
352,-0.43124384,-0.35723808,production,positive,42
353,-1.7267371,-1.6756535,half,negative,42
354,1.7798368,1.7121803,truly,positive,42
355,1.6955279,1.7120506,recommend,positive,42
356,-0.35216343,-0.400892,dead,positive,42
357,-0.73132074,-0.67478216,couple,positive,42
358,2.6949246,2.604181,performances,positive,42
359,-1.3189788,-1.3501745,rest,negative,42
360,0.6656065,0.650633,hollywood,positive,42
361,-0.6074792,-0.56460696,let,positive,42
362,-0.31466287,-0.32795587,father,positive,42
363,0.09867317,0.09768302,understand,positive,42
364,-0.6141118,-0.6507112,next,positive,42
365,-1.9918756,-1.9143205,wrong,negative,42
366,-4.576028,-4.5720396,stupid,negative,42
367,-0.5651039,-0.5340434,start,positive,42
368,0.97977203,0.9509816,remember,positive,42
369,0.59093034,0.57272184,full,positive,42
370,-0.17211343,-0.2418351,came,positive,42
371,-0.44620377,-0.4645175,line,positive,42
372,1.0415341,1.0091014,keep,positive,42
373,-0.07114919,-0.0053132474,tell,positive,42
374,-0.3759077,-0.3925959,perhaps,positive,42
375,0.17386466,0.13334918,getting,positive,42
376,1.3840892,1.3933547,others,positive,42
377,-1.0323042,-1.0635837,women,negative,42
378,-7.406718,-7.383742,terrible,negative,42
379,-1.216514,-1.2407162,camera,negative,42
380,-8.72984,-8.811512,awful,negative,42
381,5.148502,5.1623545,wonderful,positive,42
382,-0.53670377,-0.54371876,sex,positive,42
383,0.32713953,0.3050392,school,positive,42
384,-1.4888905,-1.4739534,mean,negative,42
385,0.0075683263,3.8650644e-05,moments,positive,42
386,0.13032264,0.12173039,itself,positive,42
387,-0.6544175,-0.6240655,name,positive,42
388,-0.7355235,-0.66667116,playing,positive,42
389,3.678277,3.6131303,definitely,positive,42
390,-2.5305426,-2.5074198,couldnt,negative,42
391,-0.4451472,-0.48926875,video,positive,42
392,0.2478539,0.31261894,budget,positive,42
393,1.1873201,1.2279317,often,positive,42
394,1.0025826,0.9494873,episode,positive,42
395,-0.9084581,-0.88483673,doing,negative,42
396,1.6544535,1.6401287,human,positive,42
397,4.943384,4.981399,perfect,positive,42
398,1.699129,1.7063236,gives,positive,42
399,-0.18204959,-0.19472097,person,positive,42
400,1.1212063,1.0489485,small,positive,42
401,0.1773168,0.18234964,early,positive,42
402,-0.10117758,-0.03765428,lines,positive,42
403,0.7219552,0.6980622,finally,positive,42
404,-1.4498533,-1.416487,dialogue,negative,42
405,-0.18457845,-0.12964869,went,positive,42
406,0.7398291,0.693887,become,positive,42
407,1.3472575,1.3650877,top,positive,42
408,2.7418551,2.7267141,liked,positive,42
409,1.5835559,1.5672994,certainly,positive,42
410,0.15141603,0.1515924,absolutely,positive,42
411,-1.2228804,-1.2634724,piece,negative,42
412,-0.05121316,-0.044481494,face,positive,42
413,-0.14231716,-0.1490288,case,positive,42
414,0.84228206,0.828596,guys,positive,42
415,-0.5847165,-0.6274387,title,positive,42
416,-0.81910473,-0.8075718,sort,negative,42
417,-0.7550196,-0.7693603,entire,positive,42
418,-0.33328745,-0.27883545,head,positive,42
419,0.04634238,0.05896259,stars,positive,42
420,0.8417942,0.8302568,hope,positive,42
421,4.4785185,4.4844184,loved,positive,42
422,1.0589744,1.0624917,several,positive,42
423,-0.27266142,-0.23860651,lost,positive,42
424,-1.1118637,-1.0977173,felt,negative,42
425,0.74146885,0.7736341,overall,positive,42
426,0.86304843,0.81131196,live,positive,42
427,-5.797699,-5.8098803,worse,negative,42
428,-4.485942,-4.4718976,supposed,negative,42
429,-3.546326,-3.5663872,problem,negative,42
430,-0.25756392,-0.23399983,mother,positive,42
431,0.4033075,0.4115529,style,positive,42
432,0.6816803,0.6469375,against,positive,42
433,-10.589603,-10.555392,waste,negative,42
434,0.24746913,0.2287097,sound,positive,42
435,0.5533808,0.54347813,yes,positive,42
436,0.9371256,0.90705496,written,positive,42
437,2.9319015,2.893203,entertaining,positive,42
438,-1.8037616,-1.7313306,3,negative,42
439,-0.195442,-0.20200823,laugh,positive,42
440,-3.687259,-3.6573482,oh,negative,42
441,0.07178375,0.13432802,mr,positive,42
442,0.43673772,0.40875718,boy,positive,42
443,-1.3612498,-1.3864027,totally,negative,42
444,-0.026016263,-0.0652295,friend,positive,42
445,-0.062549025,-0.07767017,picture,positive,42
446,-1.626683,-1.6758493,seemed,negative,42
447,0.6031117,0.578843,based,positive,42
448,1.3894906,1.3359805,dark,positive,42
449,0.34822753,0.32090503,cinema,positive,42
450,-1.0380245,-0.978748,wanted,negative,42
451,-0.3510731,-0.34104878,shes,positive,42
452,0.07505529,0.09309499,id,positive,42
453,1.0590398,1.013339,beginning,positive,42
454,-0.66637844,-0.57975245,already,positive,42
455,1.1672527,1.1438985,fans,positive,42
456,0.39612165,0.3514544,final,positive,42
457,1.0752354,1.0357038,wont,positive,42
458,-1.533334,-1.5393257,care,negative,42
459,-0.49296868,-0.5095477,becomes,positive,42
460,-2.0589893,-2.0694432,example,negative,42
461,0.36444262,0.31916055,despite,positive,42
462,-1.379484,-1.3372262,direction,negative,42
463,1.0247437,0.9783356,youll,positive,42
464,0.8256406,0.82386214,throughout,positive,42
465,-0.09514133,-0.08320603,children,positive,42
466,0.95392895,0.9351027,game,positive,42
467,0.86156243,0.85997707,drama,positive,42
468,0.9117593,0.87182224,humor,positive,42
469,-0.73331016,-0.7359947,lead,positive,42
470,-0.57921237,-0.5147623,evil,positive,42
471,-0.71624887,-0.71797836,turn,positive,42
472,-2.535794,-2.5899863,guess,negative,42
473,-0.6286649,-0.6575231,called,positive,42
474,-5.1070123,-5.1748824,unfortunately,negative,42
475,-1.3630275,-1.360583,low,negative,42
476,0.028666776,0.03269007,wants,positive,42
477,-0.36803457,-0.36709464,under,positive,42
478,1.5535994,1.6142794,able,positive,42
479,0.18670817,0.21860637,white,positive,42
480,0.7486218,0.7224258,days,positive,42
481,1.1952659,1.1357803,lives,positive,42
482,1.565146,1.5263371,fine,positive,42
483,-0.6058068,-0.5960838,,positive,42
484,-2.2489903,-2.234712,1,negative,42
485,-0.23913741,-0.20334062,girls,positive,42
486,-1.1153371,-1.1174427,quality,negative,42
487,-1.0999718,-1.0297756,theyre,negative,42
488,-5.749665,-5.7419286,horrible,negative,42
489,-1.9840437,-2.0603378,tries,negative,42
490,-0.46600518,-0.42993215,gave,positive,42
491,0.7634702,0.739444,history,positive,42
492,-1.2979379,-1.315677,writing,negative,42
493,-1.0904975,-1.0943761,kill,negative,42
494,5.721,5.710477,amazing,positive,42
495,-0.9887217,-1.0384171,act,negative,42
496,0.57184774,0.56818193,turns,positive,42
497,-0.96686447,-0.95513123,killer,negative,42
498,4.1198044,4.20332,enjoyed,positive,42
499,-0.874921,-0.8592403,son,negative,42
500,0.50209296,0.57756615,past,positive,42
501,1.135002,1.1269963,works,positive,42
502,-0.015279945,-0.03322092,michael,positive,42
503,4.2112117,4.2224927,favorite,positive,42
504,0.72838163,0.711112,side,positive,42
505,-0.80172527,-0.8934914,flick,negative,42
506,1.079946,1.013474,parts,positive,42
507,-0.040199358,-0.008553353,stuff,positive,42
508,-0.36031336,-0.3405555,run,positive,42
509,-0.8932453,-0.9369626,obviously,negative,42
510,-1.2668326,-1.2404394,starts,negative,42
511,5.066085,5.122937,brilliant,positive,42
512,0.35393912,0.35633504,behind,positive,42
513,0.46019155,0.437637,ones,positive,42
514,1.0670342,1.0526106,expect,positive,42
515,1.1940544,1.1448818,matter,positive,42
516,0.9050336,0.95878124,viewer,positive,42
517,-1.1793585,-1.185675,killed,negative,42
518,1.6269494,1.5495803,sometimes,positive,42
519,-0.54953086,-0.48335007,group,positive,42
520,-0.62658983,-0.64113283,directed,positive,42
521,-0.4503422,-0.47077927,myself,positive,42
522,0.4836688,0.4031982,town,positive,42
523,0.15657079,0.14528793,says,positive,42
524,-0.31998685,-0.3672705,themselves,positive,42
525,1.1633545,1.2262588,soon,positive,42
526,0.13162373,0.09632109,took,positive,42
527,-2.7699745,-2.8342893,decent,negative,42
528,-1.7366111,-1.7052277,thinking,negative,42
529,0.89133984,0.8125661,eyes,positive,42
530,-0.63064253,-0.61124706,car,positive,42
531,-1.2860941,-1.26942,ill,negative,42
532,1.5301656,1.4709346,late,positive,42
533,-0.635011,-0.5734629,actress,positive,42
534,0.71040964,0.6384962,art,positive,42
535,1.511573,1.5196533,city,positive,42
536,3.914578,3.9263687,highly,positive,42
537,2.598802,2.5347733,heart,positive,42
538,0.08437863,0.08871225,feeling,positive,42
539,0.64561754,0.65989184,genre,positive,42
540,-0.7870414,-0.8621945,except,negative,42
541,-1.4413695,-1.4009802,happens,negative,42
542,0.70107955,0.70967764,heard,positive,42
543,-0.80466044,-0.7653072,child,positive,42
544,-1.3965698,-1.3948246,blood,negative,42
545,-0.47804156,-0.4867756,fight,positive,42
546,-0.04319492,-0.047472067,kid,positive,42
547,-0.50065255,-0.48871982,extremely,positive,42
548,-0.013586626,0.05314775,leave,positive,42
549,-1.6537133,-1.6608073,wouldnt,negative,42
550,-1.2101958,-1.1980582,hell,negative,42
551,0.18091752,0.2551082,close,positive,42
552,1.5527636,1.5221531,coming,positive,42
553,-2.5681794,-2.6264641,lack,negative,42
554,1.7394983,1.7269236,chance,positive,42
555,-2.0303566,-2.032738,wonder,negative,42
556,1.325827,1.3524464,score,positive,42
557,-4.2145834,-4.187465,save,negative,42
558,-0.45982063,-0.4492535,etc,positive,42
559,-1.501866,-1.4602776,hour,negative,42
560,0.12080209,0.1481864,police,positive,42
561,-2.685702,-2.7412224,looked,negative,42
562,-1.009356,-0.9714844,cannot,negative,42
563,-3.7996397,-3.8648806,attempt,negative,42
564,-2.1390245,-2.1122887,obvious,negative,42
565,0.2824758,0.28932887,including,positive,42
566,-0.84257627,-0.9031536,hand,negative,42
567,1.1572233,1.1005237,told,positive,42
568,2.8131258,2.8203812,strong,positive,42
569,0.35226762,0.3929079,moment,positive,42
570,0.69472283,0.6015446,shown,positive,42
571,-0.7274287,-0.6923604,involved,positive,42
572,1.747873,1.7706645,experience,positive,42
573,-0.08133937,-0.12496732,stories,positive,42
574,-2.6521626,-2.6465929,ok,negative,42
575,1.0842868,1.1147981,anyway,positive,42
576,1.2863748,1.2820044,type,positive,42
577,0.6743567,0.7135541,james,positive,42
578,-0.86895484,-0.8525903,particularly,negative,42
579,-0.111825846,-0.112066105,itbr,positive,42
580,-2.0733733,-2.055216,complete,negative,42
581,-2.0869892,-2.1098502,daughter,negative,42
582,3.2356439,3.267028,simple,positive,42
583,0.70960724,0.67975837,living,positive,42
584,4.9507804,4.8887577,hilarious,positive,42
585,0.89035934,0.7985035,violence,positive,42
586,0.45612037,0.46887043,serious,positive,42
587,-0.03597276,-0.02104916,across,positive,42
588,0.5988168,0.60350204,roles,positive,42
589,0.27816468,0.21662551,stop,positive,42
590,-1.7563224,-1.8373706,god,negative,42
591,1.2998385,1.2580951,david,positive,42
592,0.5026231,0.4728689,taken,positive,42
593,1.8529928,1.9033148,murder,positive,42
594,-0.54469085,-0.53178895,happened,positive,42
595,0.3178006,0.27018863,cool,positive,42
596,-1.4765723,-1.4183182,lets,negative,42
597,0.9889983,0.98037636,happen,positive,42
598,-0.97728616,-1.0014664,seriously,negative,42
599,0.09370053,0.1096632,robert,positive,42
600,-0.5665476,-0.6071644,please,positive,42
601,-0.8280621,-0.8749518,huge,negative,42
602,1.092632,1.0661288,released,positive,42
603,-1.3374312,-1.2917885,voice,negative,42
604,-0.4027354,-0.43115532,exactly,positive,42
605,-1.11486,-1.0431883,saying,negative,42
606,-0.7181443,-0.69946945,usually,positive,42
607,0.6544368,0.65014225,number,positive,42
608,-0.009923963,0.003838689,opening,positive,42
609,0.9050529,0.90616626,known,positive,42
610,0.4056649,0.44072297,wish,positive,42
611,-0.3702355,-0.38125375,ago,positive,42
612,-0.8023212,-0.8200376,major,negative,42
613,1.2539536,1.3066561,song,positive,42
614,-1.7935926,-1.7842659,interest,negative,42
615,-0.027030049,-0.0354473,whose,positive,42
616,0.15869434,0.14250526,cinematography,positive,42
617,-1.0988734,-1.1179537,jokes,negative,42
618,-0.7251905,-0.6915421,running,positive,42
619,4.8876534,4.83292,today,positive,42
620,-0.81856024,-0.8156566,shots,negative,42
621,-1.3391286,-1.3293223,possible,negative,42
622,-4.190982,-4.2177267,crap,negative,42
623,-1.4751711,-1.5578129,sad,negative,42
624,1.1157212,1.1146446,english,positive,42
625,-0.34312403,-0.30595633,order,positive,42
626,-2.2643392,-2.2833447,4,negative,42
627,-1.2456765,-1.2997863,started,negative,42
628,1.7470232,1.7192397,reality,positive,42
629,-6.190819,-6.2356005,annoying,negative,42
630,0.97513777,1.0337296,age,positive,42
631,-3.1472545,-3.1792755,none,negative,42
632,0.9808997,0.97354954,relationship,positive,42
633,-0.3435077,-0.27045077,5,positive,42
634,0.38717595,0.34962937,alone,positive,42
635,-1.7460552,-1.7210743,slow,negative,42
636,0.9639659,0.93229645,hit,positive,42
637,-0.31804875,-0.35194066,cut,positive,42
638,-1.061262,-1.0345179,career,negative,42
639,1.0510124,0.97773015,somewhat,positive,42
640,0.5438735,0.527931,knows,positive,42
641,-0.16028531,-0.14505549,yourself,positive,42
642,-0.83259445,-0.8550906,turned,negative,42
643,-0.8045208,-0.85860723,gore,negative,42
644,-1.2115768,-1.2247033,female,negative,42
645,-0.9154408,-0.94418436,hours,negative,42
646,0.6565041,0.6936485,finds,positive,42
647,-0.8956572,-0.8947632,call,negative,42
648,-0.38943365,-0.35161158,ends,positive,42
649,-0.881287,-0.8037783,talent,negative,42
650,-0.8350347,-0.80464566,hero,negative,42
651,-0.25154123,-0.2691203,word,positive,42
652,-0.00017106195,0.034874633,mostly,positive,42
653,1.1820303,1.146908,important,positive,42
654,0.73794585,0.80078536,knew,positive,42
655,0.58221966,0.5018627,taking,positive,42
656,0.8806685,0.85411805,power,positive,42
657,1.10295,1.1084356,due,positive,42
658,0.33376905,0.29431933,usual,positive,42
659,0.3146785,0.31941676,brother,positive,42
660,-1.2436237,-1.2602462,beyond,negative,42
661,1.0885763,1.0470765,change,positive,42
662,0.19668047,0.17487095,strange,positive,42
663,1.7548561,1.7548962,documentary,positive,42
664,1.122412,1.1808888,opinion,positive,42
665,-0.9020976,-0.92644066,directors,negative,42
666,0.9502399,0.92687684,view,positive,42
667,1.4523089,1.3859884,sequence,positive,42
668,-2.252118,-2.2044537,basically,negative,42
669,0.8910522,0.8637781,room,positive,42
670,-5.1715493,-5.073511,ridiculous,negative,42
671,-3.8460467,-3.8187215,apparently,negative,42
672,-0.027296348,-0.030987432,words,positive,42
673,-0.57307255,-0.5304928,scary,positive,42
674,-0.13502705,-0.20119113,single,positive,42
675,-1.0582377,-1.0994627,body,negative,42
676,-0.5714026,-0.52771145,novel,positive,42
677,-0.34253806,-0.26652002,level,positive,42
678,-1.1170983,-1.1734946,rating,negative,42
679,-0.53794605,-0.5330002,moviebr,positive,42
680,-0.03084258,0.03574782,local,positive,42
681,0.04602235,0.051717043,four,positive,42
682,1.2783974,1.2252524,attention,positive,42
683,-2.4631083,-2.4688258,silly,negative,42
684,2.4633455,2.4556427,episodes,positive,42
685,-0.5481448,-0.5686453,talking,positive,42
686,-0.9895879,-1.0170709,whats,negative,42
687,0.46952203,0.39017922,husband,positive,42
688,-0.29080582,-0.25397822,arent,positive,42
689,0.61977255,0.6379972,musical,positive,42
690,0.8689318,0.8588986,country,positive,42
691,-4.1410275,-4.172263,cheap,negative,42
692,0.598026,0.65879905,british,positive,42
693,1.3860545,1.4025282,jack,positive,42
694,1.9541321,1.9493067,happy,positive,42
695,1.19188,1.1405494,whether,positive,42
696,1.3561817,1.3465014,events,positive,42
697,-1.651618,-1.6261652,clearly,negative,42
698,-0.19420125,-0.14887501,upon,positive,42
699,-3.965672,-4.0285316,disappointed,negative,42
700,2.2258985,2.2156656,tells,positive,42
701,0.24771984,0.29583842,problems,positive,42
702,0.46220326,0.51222926,television,positive,42
703,-0.22904359,-0.1885725,talk,positive,42
704,0.852688,0.9279484,havent,positive,42
705,1.3156165,1.3888464,light,positive,42
706,1.2479857,1.2490747,modern,positive,42
707,-0.40999725,-0.40509248,songs,positive,42
708,-1.0665116,-1.0961448,giving,negative,42
709,-0.3851812,-0.37789446,add,positive,42
710,-2.1167183,-2.1307964,dialog,negative,42
711,-2.2599833,-2.248477,appears,negative,42
712,1.3868476,1.3844364,supporting,positive,42
713,1.2780004,1.2180247,miss,positive,42
714,-2.3207774,-2.3602214,falls,negative,42
715,1.7065413,1.754921,french,positive,42
716,1.08593,1.0362583,romantic,positive,42
717,-0.3214133,-0.2962078,review,positive,42
718,-4.5702486,-4.5343366,predictable,negative,42
719,0.18136327,0.18487184,sets,positive,42
720,-0.95263696,-0.9120917,mention,negative,42
721,0.14126381,0.10361091,lots,positive,42
722,0.5957427,0.5342077,ten,positive,42
723,-0.5494057,-0.53645974,bring,positive,42
724,2.068294,2.08261,soundtrack,positive,42
725,0.28718424,0.36104557,hate,positive,42
726,0.5571559,0.57174134,needs,positive,42
727,-0.08966979,-0.09027707,george,positive,42
728,0.654634,0.6571145,similar,positive,42
729,2.060117,2.047521,easily,positive,42
730,1.4939947,1.5211965,certain,positive,42
731,0.11500274,0.100546435,space,positive,42
732,0.8075506,0.80992115,future,positive,42
733,2.800452,2.843494,moving,positive,42
734,0.95495844,0.9818216,among,positive,42
735,-2.5101535,-2.480573,tried,negative,42
736,1.1696426,1.1918006,team,positive,42
737,0.28511664,0.2866757,entertainment,positive,42
738,0.9772659,0.9825835,message,positive,42
739,3.8564825,3.8795788,surprised,positive,42
740,-1.2527375,-1.202002,earth,negative,42
741,-4.111558,-4.1184726,sorry,negative,42
742,0.4792584,0.53157485,viewers,positive,42
743,-1.4883829,-1.5143104,middle,negative,42
744,-2.5824428,-2.6548293,sequel,negative,42
745,-0.06303252,-0.09068635,showing,positive,42
746,-0.69211733,-0.68019605,clear,positive,42
747,-0.98882025,-1.0134922,five,negative,42
748,0.6778501,0.63438237,filmed,positive,42
749,-0.75969225,-0.6921395,using,positive,42
750,0.40465707,0.45415404,within,positive,42
751,0.7544726,0.77843666,thriller,positive,42
752,3.9313083,4.0144463,enjoyable,positive,42
753,-7.55536,-7.555685,dull,negative,42
754,0.89726716,0.87323725,typical,positive,42
755,0.37000078,0.42167887,kept,positive,42
756,-0.7406057,-0.74160033,feels,positive,42
757,0.90607905,0.924444,above,positive,42
758,-0.9369259,-0.95179355,storyline,negative,42
759,-1.9810966,-1.9543158,stay,negative,42
760,0.82301193,0.7844219,parents,positive,42
761,0.20408969,0.1610504,king,positive,42
762,-1.5564247,-1.541711,bunch,negative,42
763,0.26177847,0.19920425,gone,positive,42
764,0.8128419,0.74552476,theme,positive,42
765,2.373331,2.3659217,easy,positive,42
766,-0.5795451,-0.65172964,filmbr,positive,42
767,-0.773044,-0.7894111,fall,positive,42
768,-0.30368513,-0.29953912,theater,positive,42
769,-2.057537,-2.0334473,monster,negative,42
770,0.8191301,0.7892573,richard,positive,42
771,1.219053,1.2383661,comic,positive,42
772,2.3603654,2.4400947,ways,positive,42
773,1.7643458,1.8429723,buy,positive,42
774,-0.021046761,-0.05786415,working,positive,42
775,0.37499484,0.38839796,elements,positive,42
776,3.023105,3.0264285,greatest,positive,42
777,-0.51339614,-0.5851672,named,positive,42
778,-0.7601066,-0.7767879,near,positive,42
779,1.698927,1.665848,release,positive,42
780,-0.49968603,-0.5267092,subject,positive,42
781,-1.1682446,-1.1573501,imagine,negative,42
782,1.2094557,1.1346054,comments,positive,42
783,1.7829558,1.7770716,tale,positive,42
784,-1.5350958,-1.5815703,writer,negative,42
785,1.2581891,1.2878423,famous,positive,42
786,-4.9167123,-4.8686066,avoid,negative,42
787,1.731604,1.6836956,viewing,positive,42
788,0.17053163,0.2254831,actual,positive,42
789,-1.5399904,-1.5522567,editing,negative,42
790,-0.1544332,-0.17294663,class,positive,42
791,-0.0043047676,-0.0751895,dr,positive,42
792,-0.42240185,-0.4134424,doubt,positive,42
793,-2.4618156,-2.491569,effort,negative,42
794,0.8481339,0.8075627,deal,positive,42
795,0.3410683,0.3060421,rock,positive,42
796,-0.649252,-0.5732512,nearly,positive,42
797,-1.5599808,-1.5476173,straight,negative,42
798,5.305188,5.331229,fantastic,positive,42
799,-1.1553416,-1.1294676,somehow,negative,42
800,3.90594,3.9097116,realistic,positive,42
801,0.3878468,0.4269044,begins,positive,42
802,-0.38559082,-0.40493977,youve,positive,42
803,-0.17808957,-0.14129157,peter,positive,42
804,0.56084806,0.55078053,means,positive,42
805,0.42423046,0.45291805,lady,positive,42
806,2.015671,2.04972,brought,positive,42
807,1.3459655,1.3836504,herself,positive,42
808,-0.08719327,-0.105229504,hear,positive,42
809,-1.0966177,-1.0751731,die,negative,42
810,1.1404878,1.1709383,suspense,positive,42
811,-3.1009443,-3.1559975,okay,negative,42
812,-0.7520186,-0.70398796,points,positive,42
813,-0.28677565,-0.25705814,mystery,positive,42
814,0.818132,0.7892972,boys,positive,42
815,-1.2063031,-1.2687769,sequences,negative,42
816,0.65524936,0.6762437,leads,positive,42
817,-1.1639836,-1.1917224,move,negative,42
818,-1.8622961,-1.8384229,rent,negative,42
819,1.2013988,1.218057,80s,positive,42
820,-0.07464719,-0.091153756,feature,positive,42
821,1.1128035,1.1333876,sister,positive,42
822,-0.26587364,-0.19951923,form,positive,42
823,1.4035395,1.4114554,surprise,positive,42
824,1.1715087,1.1513547,forget,positive,42
825,1.1364452,1.1458099,animation,positive,42
826,1.8749766,1.7980793,check,positive,42
827,-0.24248455,-0.2467646,general,positive,42
828,-1.0884783,-1.0519735,killing,negative,42
829,0.34009486,0.337638,period,positive,42
830,0.9172383,0.94944644,paul,positive,42
831,0.010221696,-0.013003568,difficult,positive,42
832,0.3320622,0.29090253,dog,positive,42
833,0.2519092,0.20151722,reviews,positive,42
834,0.55430406,0.4760222,particular,positive,42
835,-1.4295404,-1.4312506,sit,negative,42
836,0.0020607947,0.051922873,whos,positive,42
837,-4.5066023,-4.5239367,weak,negative,42
838,-0.766328,-0.70295924,figure,positive,42
839,0.14789777,0.19692719,eventually,positive,42
840,-0.70366836,-0.6568831,wait,positive,42
841,-1.8386271,-1.8950467,material,negative,42
842,0.5026999,0.46934354,tom,positive,42
843,0.38671932,0.31556395,learn,positive,42
844,3.3012443,3.2162335,atmosphere,positive,42
845,-0.015541751,0.008593923,leaves,positive,42
846,-0.92937106,-0.91691035,decided,negative,42
847,-8.839756,-8.840151,poorly,negative,42
848,-3.268307,-3.2466545,premise,negative,42
849,-0.7202085,-0.72900164,possibly,positive,42
850,1.2149646,1.2357249,crime,positive,42
851,3.980376,4.0301194,believable,positive,42
852,0.8863866,0.8552685,york,positive,42
853,0.21345356,0.15131402,expected,positive,42
854,0.7926438,0.7822827,red,positive,42
855,1.3754511,1.339491,follow,positive,42
856,-7.4230685,-7.36385,lame,negative,42
857,-0.40342292,-0.35368696,fast,positive,42
858,2.2874832,2.3046095,emotional,positive,42
859,0.4754251,0.48031554,indeed,positive,42
860,-0.51318973,-0.47922522,became,positive,42
861,-1.8879583,-1.8757311,whatever,negative,42
862,0.1661376,0.17720568,romance,positive,42
863,-2.129676,-2.0873208,forced,negative,42
